dataset,extraction,scaling,exp_var,pca_comp,date
bal_deam,librosa,standard,0.61,14,2019-12-20_14-16-46
bal_deam,librosa,standard,0.62,15,2019-12-20_14-16-46
bal_deam,librosa,standard,0.63,16,2019-12-20_14-16-46
bal_deam,librosa,standard,0.64,17,2019-12-20_14-16-46
bal_deam,librosa,standard,0.65,18,2019-12-20_14-16-46
bal_deam,librosa,standard,0.66,19,2019-12-20_14-16-46
bal_deam,librosa,standard,0.67,20,2019-12-20_14-16-46
bal_deam,librosa,standard,0.68,21,2019-12-20_14-16-46
bal_deam,librosa,standard,0.69,22,2019-12-20_14-16-46
bal_deam,librosa,standard,0.7,23,2019-12-20_14-16-46
bal_deam,librosa,standard,0.7,24,2019-12-20_14-16-46
bal_deam,librosa,standard,0.71,25,2019-12-20_14-16-46
bal_deam,librosa,standard,0.72,26,2019-12-20_14-16-46
bal_deam,librosa,standard,0.72,27,2019-12-20_14-16-46
bal_deam,librosa,standard,0.73,28,2019-12-20_14-16-46
bal_deam,librosa,standard,0.74,29,2019-12-20_14-16-46
bal_deam,librosa,standard,0.74,30,2019-12-20_14-16-46
bal_deam,librosa,standard,0.75,31,2019-12-20_14-16-46
bal_deam,librosa,standard,0.75,32,2019-12-20_14-16-46
bal_deam,librosa,standard,0.76,33,2019-12-20_14-16-46
bal_deam,librosa,standard,0.76,34,2019-12-20_14-16-46
bal_deam,librosa,standard,0.77,35,2019-12-20_14-16-46
bal_deam,librosa,standard,0.77,36,2019-12-20_14-16-46
bal_deam,librosa,standard,0.78,37,2019-12-20_14-16-46
bal_deam,librosa,standard,0.78,38,2019-12-20_14-16-46
bal_deam,librosa,standard,0.79,39,2019-12-20_14-16-46
bal_deam,librosa,standard,0.79,40,2019-12-20_14-16-46
bal_deam,librosa,standard,0.79,41,2019-12-20_14-16-46
bal_deam,librosa,standard,0.8,42,2019-12-20_14-16-46
bal_deam,librosa,standard,0.8,43,2019-12-20_14-16-46
bal_deam,librosa,standard,0.81,44,2019-12-20_14-16-46
bal_deam,librosa,standard,0.81,45,2019-12-20_14-16-46
bal_deam,librosa,standard,0.81,46,2019-12-20_14-16-46
bal_deam,librosa,standard,0.82,47,2019-12-20_14-16-46
bal_deam,librosa,standard,0.82,48,2019-12-20_14-16-46
bal_deam,librosa,standard,0.82,49,2019-12-20_14-16-46
bal_deam,librosa,standard,0.83,50,2019-12-20_14-16-46
bal_deam,librosa,standard,0.83,51,2019-12-20_14-16-46
bal_deam,librosa,standard,0.83,52,2019-12-20_14-16-46
bal_deam,librosa,standard,0.83,53,2019-12-20_14-16-46
bal_deam,librosa,standard,0.84,54,2019-12-20_14-16-46
bal_deam,librosa,standard,0.84,55,2019-12-20_14-16-46
bal_deam,librosa,standard,0.84,56,2019-12-20_14-16-46
bal_deam,librosa,standard,0.85,57,2019-12-20_14-16-46
bal_deam,librosa,standard,0.85,58,2019-12-20_14-16-46
bal_deam,librosa,standard,0.85,59,2019-12-20_14-16-46
bal_deam,librosa,standard,0.85,60,2019-12-20_14-16-46
bal_deam,librosa,standard,0.86,61,2019-12-20_14-16-46
bal_deam,librosa,standard,0.86,62,2019-12-20_14-16-46
bal_deam,librosa,standard,0.86,63,2019-12-20_14-16-46
bal_deam,librosa,standard,0.86,64,2019-12-20_14-16-46
bal_deam,librosa,standard,0.87,65,2019-12-20_14-16-46
bal_deam,librosa,standard,0.87,66,2019-12-20_14-16-46
bal_deam,librosa,standard,0.87,67,2019-12-20_14-16-46
bal_deam,librosa,standard,0.87,68,2019-12-20_14-16-46
bal_deam,librosa,standard,0.87,69,2019-12-20_14-16-46
bal_deam,librosa,standard,0.88,70,2019-12-20_14-16-46
bal_deam,librosa,standard,0.88,71,2019-12-20_14-16-46
bal_deam,librosa,standard,0.88,72,2019-12-20_14-16-46
bal_deam,librosa,standard,0.88,73,2019-12-20_14-16-46
bal_deam,librosa,standard,0.88,74,2019-12-20_14-16-46
bal_deam,librosa,standard,0.89,75,2019-12-20_14-16-46
bal_deam,librosa,standard,0.89,76,2019-12-20_14-16-46
bal_deam,librosa,standard,0.89,77,2019-12-20_14-16-46
bal_deam,librosa,standard,0.89,78,2019-12-20_14-16-46
bal_deam,librosa,standard,0.89,79,2019-12-20_14-16-46
bal_deam,librosa,standard,0.9,80,2019-12-20_14-16-46
bal_deam,librosa,standard,0.9,81,2019-12-20_14-16-46
bal_deam,librosa,standard,0.9,82,2019-12-20_14-16-46
bal_deam,librosa,standard,0.9,83,2019-12-20_14-16-46
bal_deam,librosa,standard,0.9,84,2019-12-20_14-16-46
bal_deam,librosa,standard,0.9,85,2019-12-20_14-16-46
bal_deam,librosa,standard,0.9,86,2019-12-20_14-16-46
bal_deam,librosa,standard,0.91,87,2019-12-20_14-16-46
bal_deam,librosa,standard,0.91,88,2019-12-20_14-16-46
bal_deam,librosa,standard,0.91,89,2019-12-20_14-16-46
bal_deam,librosa,standard,0.91,90,2019-12-20_14-16-46
bal_deam,librosa,standard,0.91,91,2019-12-20_14-16-46
bal_deam,librosa,standard,0.91,92,2019-12-20_14-16-46
bal_deam,librosa,standard,0.92,93,2019-12-20_14-16-46
bal_deam,librosa,standard,0.92,94,2019-12-20_14-16-46
bal_deam,librosa,standard,0.92,95,2019-12-20_14-16-46
bal_deam,librosa,standard,0.92,96,2019-12-20_14-16-46
bal_deam,librosa,standard,0.92,97,2019-12-20_14-16-46
bal_deam,librosa,standard,0.92,98,2019-12-20_14-16-46
bal_deam,librosa,standard,0.92,99,2019-12-20_14-16-46
bal_deam,librosa,standard,0.92,100,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,101,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,102,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,103,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,104,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,105,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,106,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,107,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,108,2019-12-20_14-16-46
bal_deam,librosa,standard,0.93,109,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,110,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,111,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,112,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,113,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,114,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,115,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,116,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,117,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,118,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,119,2019-12-20_14-16-46
bal_deam,librosa,standard,0.94,120,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,121,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,122,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,123,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,124,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,125,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,126,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,127,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,128,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,129,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,130,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,131,2019-12-20_14-16-46
bal_deam,librosa,standard,0.95,132,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,133,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,134,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,135,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,136,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,137,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,138,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,139,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,140,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,141,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,142,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,143,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,144,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,145,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,146,2019-12-20_14-16-46
bal_deam,librosa,standard,0.96,147,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,148,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,149,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,150,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,151,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,152,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,153,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,154,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,155,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,156,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,157,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,158,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,159,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,160,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,161,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,162,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,163,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,164,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,165,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,166,2019-12-20_14-16-46
bal_deam,librosa,standard,0.97,167,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,168,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,169,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,170,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,171,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,172,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,173,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,174,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,175,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,176,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,177,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,178,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,179,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,180,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,181,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,182,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,183,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,184,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,185,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,186,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,187,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,188,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,189,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,190,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,191,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,192,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,193,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,194,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,195,2019-12-20_14-16-46
bal_deam,librosa,standard,0.98,196,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,197,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,198,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,199,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,200,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,201,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,202,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,203,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,204,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,205,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,206,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,207,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,208,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,209,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,210,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,211,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,212,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,213,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,214,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,215,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,216,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,217,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,218,2019-12-20_14-16-46
bal_deam,librosa,standard,0.99,219,2019-12-20_14-16-46
bal_deam,librosa,minmax,1,None,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.14,1,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.24,2,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.32,3,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.35,4,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.38,5,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.41,6,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.44,7,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.47,8,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.49,9,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.52,10,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.54,11,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.56,12,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.57,13,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.59,14,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.61,15,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.62,16,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.63,17,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.64,18,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.65,19,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.66,20,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.67,21,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.68,22,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.69,23,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.7,24,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.7,25,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.71,26,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.72,27,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.72,28,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.73,29,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.74,30,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.74,31,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.75,32,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.75,33,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.76,34,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.76,35,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.77,36,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.77,37,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.78,38,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.78,39,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.79,40,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.79,41,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.8,42,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.8,43,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.8,44,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.81,45,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.81,46,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.81,47,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.82,48,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.82,49,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.82,50,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.83,51,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.83,52,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.83,53,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.84,54,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.84,55,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.84,56,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.85,57,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.85,58,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.85,59,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.85,60,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.86,61,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.86,62,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.86,63,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.86,64,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.87,65,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.87,66,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.87,67,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.87,68,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.88,69,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.88,70,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.88,71,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.88,72,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.88,73,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.89,74,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.89,75,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.89,76,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.89,77,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.89,78,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.9,79,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.9,80,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.9,81,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.9,82,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.9,83,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.9,84,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.91,85,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.91,86,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.91,87,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.91,88,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.91,89,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.91,90,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.92,91,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.92,92,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.92,93,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.92,94,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.92,95,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.92,96,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.92,97,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.92,98,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.93,99,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.93,100,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.93,101,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.93,102,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.93,103,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.93,104,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.93,105,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.93,106,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,107,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,108,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,109,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,110,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,111,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,112,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,113,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,114,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.94,115,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,116,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,117,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,118,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,119,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,120,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,121,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,122,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,123,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,124,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,125,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.95,126,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,127,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,128,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,129,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,130,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,131,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,132,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,133,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,134,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,135,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,136,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,137,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,138,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,139,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.96,140,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,141,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,142,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,143,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,144,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,145,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,146,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,147,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,148,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,149,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,150,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,151,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,152,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,153,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,154,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,155,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,156,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.97,157,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,158,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,159,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,160,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,161,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,162,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,163,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,164,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,165,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,166,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,167,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,168,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,169,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,170,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,171,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,172,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,173,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,174,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,175,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,176,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,177,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,178,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,179,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,180,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,181,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,182,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.98,183,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,184,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,185,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,186,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,187,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,188,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,189,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,190,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,191,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,192,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,193,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,194,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,195,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,196,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,197,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,198,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,199,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,200,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,201,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,202,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,203,2019-12-20_14-16-46
bal_deam,librosa,minmax,0.99,204,2019-12-20_14-16-46
bal_deam,librosa,robust,1,None,2019-12-20_14-16-46
bal_deam,librosa,robust,0.65,1,2019-12-20_14-16-46
bal_deam,librosa,robust,0.77,2,2019-12-20_14-16-46
bal_deam,librosa,robust,0.81,3,2019-12-20_14-16-46
bal_deam,librosa,robust,0.84,4,2019-12-20_14-16-46
bal_deam,librosa,robust,0.86,5,2019-12-20_14-16-46
bal_deam,librosa,robust,0.88,6,2019-12-20_14-16-46
bal_deam,librosa,robust,0.89,7,2019-12-20_14-16-46
bal_deam,librosa,robust,0.9,8,2019-12-20_14-16-46
bal_deam,librosa,robust,0.9,9,2019-12-20_14-16-46
bal_deam,librosa,robust,0.91,10,2019-12-20_14-16-46
bal_deam,librosa,robust,0.91,11,2019-12-20_14-16-46
bal_deam,librosa,robust,0.92,12,2019-12-20_14-16-46
bal_deam,librosa,robust,0.92,13,2019-12-20_14-16-46
bal_deam,librosa,robust,0.93,14,2019-12-20_14-16-46
bal_deam,librosa,robust,0.93,15,2019-12-20_14-16-46
bal_deam,librosa,robust,0.93,16,2019-12-20_14-16-46
bal_deam,librosa,robust,0.94,17,2019-12-20_14-16-46
bal_deam,librosa,robust,0.94,18,2019-12-20_14-16-46
